frame,time_seconds,mean_abs_difference,changed_fraction_ge_12
3063,51.033333,0.000694,0.0
3064,51.05,0.001389,0.0
3065,51.066667,0.001667,0.0
3066,51.083333,0.000278,0.0
3067,51.1,0.000139,0.0
3068,51.116667,0.000764,0.0
3069,51.133333,0.000694,0.0
3070,51.15,0.009236,0.0
3071,51.166667,0.036042,0.0
3072,51.183333,0.167569,0.000556
3073,51.2,0.243472,0.002292
3074,51.216667,0.663264,0.007361
3075,51.233333,0.828681,0.017153
3076,51.25,0.897778,0.012431
3077,51.266667,0.659375,0.008264
3078,51.283333,0.716597,0.010347
3079,51.3,0.654514,0.006667
3080,51.316667,0.757292,0.008819
3081,51.333333,0.835,0.009444
3082,51.35,0.916319,0.014306
3083,51.366667,0.588681,0.007847
3084,51.383333,0.642708,0.009167
3085,51.4,0.630764,0.008819
3086,51.416667,0.662569,0.011597
3087,51.433333,0.664792,0.010278
3088,51.45,0.693681,0.010417
3089,51.466667,0.840764,0.011806
3090,51.483333,0.829653,0.012708
3091,51.5,0.886736,0.014028
3092,51.516667,0.877153,0.014583
3093,51.533333,0.852708,0.012639
3094,51.55,0.993056,0.020278
3095,51.566667,1.264444,0.034236
3096,51.583333,1.583958,0.051944
3097,51.6,1.697292,0.059167
3098,51.616667,1.51,0.045694
3099,51.633333,1.425833,0.034653
3100,51.65,1.501597,0.038681
3101,51.666667,1.581736,0.048125
3102,51.683333,1.337569,0.036736
3103,51.7,1.040694,0.023542
3104,51.716667,0.76125,0.013889
3105,51.733333,0.500417,0.002708
3106,51.75,0.083056,0.0
3107,51.766667,0.073125,0.0
3108,51.783333,0.034792,0.0
3109,51.8,0.058819,0.0
3110,51.816667,0.003056,0.0
3111,51.833333,0.001319,0.0
3112,51.85,0.0,0.0
3113,51.866667,0.001389,0.0
3114,51.883333,0.001458,0.0
3115,51.9,0.000139,0.0
3116,51.916667,0.0,0.0
3117,51.933333,0.000486,0.0
3118,51.95,0.001458,0.0
3119,51.966667,0.001875,0.0
3120,51.983333,0.000694,0.0
3121,52.0,0.071528,0.0
3122,52.016667,6.9e-05,0.0
3123,52.033333,0.0,0.0
3124,52.05,0.002431,0.0
3125,52.066667,0.0,0.0
3126,52.083333,0.001389,0.0
3127,52.1,0.0,0.0
3128,52.116667,0.0,0.0
3129,52.133333,0.0,0.0
3130,52.15,0.033472,0.0
3131,52.166667,0.083889,0.0
3132,52.183333,0.389792,0.000972
3133,52.2,0.482847,0.003958
3134,52.216667,0.807986,0.01375
3135,52.233333,0.965347,0.020486
3136,52.25,1.405903,0.039792
3137,52.266667,1.472292,0.0425
3138,52.283333,1.425,0.037292
3139,52.3,1.316944,0.034236
3140,52.316667,1.664236,0.052639
3141,52.333333,1.971042,0.067153
3142,52.35,1.827708,0.06125
3143,52.366667,1.295208,0.032222
3144,52.383333,1.009792,0.019028
3145,52.4,0.760417,0.010486
3146,52.416667,0.625208,0.006528
3147,52.433333,0.038958,0.0
3148,52.45,0.562569,0.009236
3149,52.466667,0.039236,6.9e-05
3150,52.483333,0.030208,6.9e-05
3151,52.5,0.339583,0.000417
3152,52.516667,0.288958,0.000556
3153,52.533333,0.061111,0.0
3154,52.55,0.957917,0.019375
3155,52.566667,0.075278,0.000208
3156,52.583333,0.59625,0.008264
3157,52.6,0.546111,0.007153
3158,52.616667,0.44625,0.005625
3159,52.633333,0.026875,0.0
3160,52.65,0.013542,0.0
3161,52.666667,0.657847,0.013056
3162,52.683333,0.156806,0.000139
3163,52.7,0.021042,0.000139
3164,52.716667,0.015833,6.9e-05
3165,52.733333,0.012292,0.000139
3166,52.75,0.022014,0.000208
3167,52.766667,0.010764,0.000278
3168,52.783333,0.012569,0.000278
3169,52.8,0.008958,0.000278
3170,52.816667,0.006597,0.000139
3171,52.833333,0.005833,0.000139
3172,52.85,0.003819,0.000208
3173,52.866667,0.004583,0.000208
3174,52.883333,0.006111,0.000139
3175,52.9,0.002222,6.9e-05
3176,52.916667,0.0,0.0
3177,52.933333,0.002014,0.0
3178,52.95,0.003264,0.000139
3179,52.966667,0.004375,0.000139
3180,52.983333,0.010694,0.000278
3181,53.0,0.082292,0.000208
3182,53.016667,0.010069,0.000417
3183,53.033333,0.005833,0.000208
3184,53.05,0.002292,0.0
3185,53.066667,0.0,0.0
3186,53.083333,0.000208,0.0
3187,53.1,0.0,0.0
3188,53.116667,0.006111,0.000208
3189,53.133333,0.007986,0.000278
3190,53.15,0.018542,0.000278
3191,53.166667,0.004236,6.9e-05
3192,53.183333,0.0,0.0
3193,53.2,0.0,0.0
3194,53.216667,0.0,0.0
3195,53.233333,0.0,0.0
3196,53.25,0.0,0.0
3197,53.266667,0.00375,0.000139
3198,53.283333,0.007847,0.000278
3199,53.3,0.017569,0.000417
3200,53.316667,0.0,0.0
3201,53.333333,6.9e-05,0.0
3202,53.35,0.026319,0.000417
3203,53.366667,0.0,0.0
3204,53.383333,0.004444,0.000139
3205,53.4,0.003889,6.9e-05
3206,53.416667,0.0,0.0
3207,53.433333,0.0,0.0
3208,53.45,0.0,0.0
3209,53.466667,6.9e-05,0.0
3210,53.483333,0.0,0.0
3211,53.5,0.0,0.0
3212,53.516667,0.0,0.0
3213,53.533333,0.0,0.0
3214,53.55,0.0,0.0
3215,53.566667,0.0,0.0
3216,53.583333,0.0,0.0
3217,53.6,0.0,0.0
3218,53.616667,0.0,0.0
3219,53.633333,0.0,0.0
3220,53.65,0.000278,0.0
3221,53.666667,0.0,0.0
3222,53.683333,0.000139,0.0
3223,53.7,0.0,0.0
3224,53.716667,0.0,0.0
3225,53.733333,0.0,0.0
3226,53.75,6.9e-05,0.0
3227,53.766667,0.009792,0.0
3228,53.783333,0.031181,0.0
3229,53.8,5.971389,0.097431
3230,53.816667,6.655278,0.099583
3231,53.833333,0.007292,0.0
3232,53.85,6.545833,0.10375
3233,53.866667,6.247847,0.096389
3234,53.883333,6.130833,0.098681
3235,53.9,5.931667,0.094444
3236,53.916667,5.737222,0.088472
3237,53.933333,0.001597,0.0
3238,53.95,0.003333,0.0
3239,53.966667,6.976597,0.114028
3240,53.983333,0.007153,0.0
3241,54.0,5.085417,0.078681
3242,54.016667,4.753611,0.069653
3243,54.033333,0.008264,0.0
3244,54.05,6.053958,0.094583
3245,54.066667,3.602708,0.051736
3246,54.083333,3.337847,0.048472
3247,54.1,2.894306,0.046736
3248,54.116667,2.669028,0.042431
3249,54.133333,2.318542,0.039236
3250,54.15,2.137153,0.036042
3251,54.166667,2.046389,0.033194
3252,54.183333,1.850486,0.031389
3253,54.2,1.668472,0.029514
3254,54.216667,1.512083,0.026597
3255,54.233333,0.027014,0.0
3256,54.25,2.227083,0.030556
3257,54.266667,0.016597,0.0
3258,54.283333,1.13125,0.022708
3259,54.3,0.986319,0.018611
3260,54.316667,0.938958,0.017569
3261,54.333333,1.526667,0.027014
3262,54.35,0.656458,0.0125
3263,54.366667,0.617986,0.010278
3264,54.383333,0.573056,0.009653
3265,54.4,0.385556,0.006528
3266,54.416667,0.379792,0.004028
3267,54.433333,0.306111,0.003958
3268,54.45,0.271736,0.005903
3269,54.466667,0.210972,0.003194
3270,54.483333,0.238542,0.002986
3271,54.5,0.170625,0.002917
3272,54.516667,0.175278,0.002847
3273,54.533333,0.00875,0.0
3274,54.55,0.210625,0.003056
3275,54.566667,0.027708,0.0
3276,54.583333,0.088611,0.0
3277,54.6,0.043542,0.0
3278,54.616667,0.045417,0.0
3279,54.633333,0.013958,0.0
3280,54.65,0.028611,0.0
3281,54.666667,0.000694,0.0
3282,54.683333,0.001042,0.0
3283,54.7,0.001389,0.0
3284,54.716667,0.000694,0.0
3285,54.733333,2.225764,0.038333
3286,54.75,2.838403,0.043681
3287,54.766667,2.918542,0.045764
3288,54.783333,2.993403,0.045139
3289,54.8,3.189653,0.051389
3290,54.816667,3.527569,0.053542
3291,54.833333,0.004931,0.0
3292,54.85,4.484167,0.075
3293,54.866667,4.072569,0.064167
3294,54.883333,4.182361,0.068681
3295,54.9,4.122014,0.070903
3296,54.916667,4.243125,0.073472
3297,54.933333,4.184375,0.074375
3298,54.95,4.115139,0.076667
3299,54.966667,3.990556,0.077083
3300,54.983333,3.946875,0.074167
3301,55.0,3.612986,0.074583
3302,55.016667,3.654028,0.072361
3303,55.033333,3.454722,0.075764
3304,55.05,3.327292,0.074931
3305,55.066667,3.272778,0.070417
3306,55.083333,3.071042,0.068403
3307,55.1,2.930972,0.068264
3308,55.116667,2.749792,0.065
3309,55.133333,2.551528,0.061319
3310,55.15,2.372917,0.058264
3311,55.166667,2.187083,0.055069
3312,55.183333,2.049236,0.052986
3313,55.2,1.872292,0.046528
3314,55.216667,1.67375,0.042708
3315,55.233333,0.032083,0.0
3316,55.25,2.867014,0.068264
3317,55.266667,0.035694,0.0
3318,55.283333,1.331319,0.032847
3319,55.3,1.249444,0.032222
3320,55.316667,0.960208,0.022917
3321,55.333333,0.025,0.0
3322,55.35,2.122708,0.055764
3323,55.366667,0.555972,0.010208
3324,55.383333,0.544722,0.008264
3325,55.4,0.422708,0.005
3326,55.416667,0.403056,0.005417
3327,55.433333,0.323125,0.002361
3328,55.45,0.224028,0.000208
3329,55.466667,0.227639,0.0
3330,55.483333,0.118056,0.0
3331,55.5,0.134028,0.0
3332,55.516667,0.008264,0.0
3333,55.533333,0.007153,0.0
3334,55.55,0.006111,0.0
3335,55.566667,0.01125,0.0
3336,55.583333,0.001042,0.0
3337,55.6,0.002292,0.0
3338,55.616667,0.002361,0.0
3339,55.633333,0.003056,0.0
3340,55.65,0.000972,0.0
3341,55.666667,0.00125,0.0
3342,55.683333,0.001528,0.0
3343,55.7,0.000833,0.0
3344,55.716667,0.001458,0.0
3345,55.733333,0.001528,0.0
3346,55.75,5.788889,0.113333
3347,55.766667,6.407847,0.115417
3348,55.783333,6.425,0.115
3349,55.8,6.404028,0.115347
3350,55.816667,6.291944,0.115694
3351,55.833333,0.000903,0.0
3352,55.85,0.002569,0.0
3353,55.866667,7.165208,0.129097
3354,55.883333,5.615208,0.106944
3355,55.9,5.377361,0.103333
3356,55.916667,5.22375,0.100694
3357,55.933333,6.923472,0.123472
3358,55.95,4.483403,0.090486
3359,55.966667,4.220972,0.085972
3360,55.983333,4.049792,0.080278
3361,56.0,3.695069,0.078194
3362,56.016667,3.626806,0.07375
3363,56.033333,0.012361,0.0
3364,56.05,5.022361,0.092986
3365,56.066667,0.0075,0.0
3366,56.083333,3.029931,0.067222
3367,56.1,2.809792,0.063125
3368,56.116667,2.647083,0.060069
3369,56.133333,2.4475,0.056736
3370,56.15,2.209236,0.053264
3371,56.166667,2.055139,0.049722
3372,56.183333,1.990069,0.048889
3373,56.2,1.807083,0.044028
3374,56.216667,1.645486,0.03875
3375,56.233333,1.534583,0.037014
3376,56.25,1.389167,0.030903
3377,56.266667,1.275139,0.030764
3378,56.283333,1.170347,0.026875
3379,56.3,1.074583,0.025
3380,56.316667,0.872778,0.021528
3381,56.333333,0.742708,0.014444
3382,56.35,0.648611,0.011875
3383,56.366667,0.605069,0.014236
3384,56.383333,0.481667,0.008403
3385,56.4,0.480278,0.006319
3386,56.416667,0.382361,0.004583
3387,56.433333,0.332569,0.003958
3388,56.45,0.281111,0.002431
3389,56.466667,0.192361,0.000417
3390,56.483333,0.187153,0.0
3391,56.5,0.120764,0.0
3392,56.516667,0.128403,0.0
3393,56.533333,0.004722,0.0
3394,56.55,0.00625,0.0
3395,56.566667,0.006528,0.0
3396,56.583333,0.006875,0.0
3397,56.6,0.001458,0.0
3398,56.616667,0.001458,0.0
3399,56.633333,0.002083,0.0
3400,56.65,0.004306,0.0
3401,56.666667,0.001042,0.0
3402,56.683333,0.000972,0.0
3403,56.7,0.001528,0.0
3404,56.716667,0.00125,0.0
3405,56.733333,0.0,0.0
3406,56.75,0.000347,0.0
3407,56.766667,6.9e-05,0.0
3408,56.783333,0.000278,0.0
3409,56.8,0.006389,0.0
3410,56.816667,5.366181,0.103125
3411,56.833333,0.003403,0.0
3412,56.85,0.004792,0.0
3413,56.866667,7.778889,0.129514
3414,56.883333,5.051528,0.09625
3415,56.9,4.859444,0.095278
3416,56.916667,4.678819,0.093681
3417,56.933333,7.273194,0.116319
3418,56.95,4.102431,0.088681
3419,56.966667,3.898681,0.086667
3420,56.983333,3.701597,0.085139
3421,57.0,3.485208,0.081319
3422,57.016667,3.125208,0.076389
3423,57.033333,0.004792,0.0
3424,57.05,4.317292,0.095208
3425,57.066667,0.014167,0.0
3426,57.083333,2.517361,0.063542
3427,57.1,2.459097,0.063472
3428,57.116667,2.292431,0.058542
3429,57.133333,2.157292,0.054861
3430,57.15,1.958403,0.051389
3431,57.166667,1.795,0.046181
3432,57.183333,1.679653,0.041389
3433,57.2,1.587986,0.040694
3434,57.216667,1.470486,0.037708
3435,57.233333,1.378264,0.031806
3436,57.25,1.275,0.032917
3437,57.266667,1.188681,0.02375
3438,57.283333,1.069028,0.026181
3439,57.3,0.981181,0.018264
3440,57.316667,0.947639,0.017986
3441,57.333333,0.701111,0.012986
3442,57.35,0.617222,0.008333
3443,57.366667,0.537431,0.005694
3444,57.383333,0.497778,0.005417
3445,57.4,0.433264,0.002708
3446,57.416667,0.395417,0.002569
3447,57.433333,0.326597,0.002569
3448,57.45,0.292292,0.001389
3449,57.466667,0.224653,0.000486
3450,57.483333,0.159167,0.0
3451,57.5,0.162569,0.0
3452,57.516667,0.104861,0.0
3453,57.533333,0.115208,0.0
3454,57.55,0.002361,0.0
3455,57.566667,0.002569,0.0
3456,57.583333,0.003125,0.0
3457,57.6,0.005833,0.0
3458,57.616667,0.004653,0.0
3459,57.633333,4.115694,0.098889
3460,57.65,4.844444,0.097014
3461,57.666667,4.740694,0.093889
3462,57.683333,4.603681,0.096597
3463,57.7,4.642431,0.097222
3464,57.716667,4.667847,0.097917
3465,57.733333,4.688403,0.098403
3466,57.75,4.708542,0.096181
3467,57.766667,4.729514,0.098403
3468,57.783333,4.627778,0.098403
3469,57.8,4.593611,0.093681
3470,57.816667,4.523056,0.096458
3471,57.833333,4.411389,0.092917
3472,57.85,4.153542,0.085486
3473,57.866667,4.004653,0.085694
3474,57.883333,3.927014,0.082222
3475,57.9,3.679306,0.079514
3476,57.916667,3.600278,0.074444
3477,57.933333,3.280903,0.07125
3478,57.95,3.140764,0.068611
3479,57.966667,2.99375,0.064583
3480,57.983333,2.83625,0.061667
3481,58.0,2.707917,0.058264
3482,58.016667,2.452986,0.054236
3483,58.033333,2.242778,0.049097
3484,58.05,2.045278,0.046111
3485,58.066667,1.933125,0.044514
3486,58.083333,1.756736,0.041458
3487,58.1,1.625972,0.037292
3488,58.116667,1.493264,0.037431
3489,58.133333,1.389028,0.030417
3490,58.15,1.241667,0.031736
3491,58.166667,1.157708,0.027014
3492,58.183333,1.083611,0.027361
3493,58.2,1.569583,0.035278
3494,58.216667,0.68625,0.014167
3495,58.233333,0.628125,0.015
3496,58.25,0.505278,0.012778
3497,58.266667,0.494167,0.008889
3498,58.283333,0.388889,0.006042
3499,58.3,0.349931,0.005764
3500,58.316667,0.297847,0.003819
3501,58.333333,0.207153,0.002083
3502,58.35,0.193889,0.000278
3503,58.366667,0.115417,0.0
3504,58.383333,0.124097,0.0
3505,58.4,0.004236,0.0
3506,58.416667,0.004792,0.0
3507,58.433333,0.004514,0.0
3508,58.45,0.007639,0.0
3509,58.466667,0.001181,0.0
3510,58.483333,0.001597,0.0
3511,58.5,0.001528,0.0
3512,58.516667,0.005486,0.0
3513,58.533333,0.006389,0.000208
3514,58.55,0.004167,0.0
3515,58.566667,0.007778,0.000208
3516,58.583333,0.004722,6.9e-05
3517,58.6,0.004236,6.9e-05
3518,58.616667,0.002986,0.0
3519,58.633333,0.0,0.0
3520,58.65,0.000208,0.0
3521,58.666667,0.005833,0.000208
3522,58.683333,0.000972,0.0
3523,58.7,0.003681,0.0
3524,58.716667,0.000417,0.0
3525,58.733333,0.002569,6.9e-05
3526,58.75,0.004097,6.9e-05
3527,58.766667,0.005486,0.000139
3528,58.783333,0.007986,0.000278
3529,58.8,0.017778,0.000347
3530,58.816667,0.026042,0.000347
3531,58.833333,0.024722,0.000556
3532,58.85,0.020139,0.000417
3533,58.866667,0.024931,0.000486
3534,58.883333,0.024792,0.000486
3535,58.9,0.024306,0.000556
3536,58.916667,0.020069,0.000417
3537,58.933333,0.014028,0.000278
3538,58.95,0.008542,0.000208
3539,58.966667,0.008333,0.000139
3540,58.983333,0.009375,0.000278
3541,59.0,0.075417,0.000347
3542,59.016667,0.008194,0.000417
3543,59.033333,0.008264,0.000347
3544,59.05,0.007361,0.000278
3545,59.066667,0.006806,0.000208
3546,59.083333,0.006528,0.000139
3547,59.1,0.005347,0.000208
3548,59.116667,0.006181,0.000208
3549,59.133333,0.005972,0.000208
3550,59.15,0.006944,0.000278
3551,59.166667,0.005764,0.000208
3552,59.183333,0.003542,6.9e-05
3553,59.2,0.003472,0.0
3554,59.216667,0.001806,0.0
3555,59.233333,0.001597,0.0
3556,59.25,0.006528,0.000278
3557,59.266667,0.004167,0.0
3558,59.283333,0.002917,0.0
3559,59.3,0.004028,0.000208
3560,59.316667,0.002014,0.0
3561,59.333333,0.0025,0.0
3562,59.35,0.001667,0.0
3563,59.366667,0.000903,0.0
3564,59.383333,0.002222,0.0
3565,59.4,0.003472,0.0
3566,59.416667,0.001875,0.0
3567,59.433333,0.003472,0.0
3568,59.45,0.004097,6.9e-05
3569,59.466667,0.002986,0.0
3570,59.483333,0.007361,0.000139
3571,59.5,0.003264,0.0
3572,59.516667,0.0025,0.0
3573,59.533333,0.0,0.0
3574,59.55,0.003125,6.9e-05
3575,59.566667,0.001181,0.0
3576,59.583333,0.000833,0.0
3577,59.6,0.000278,0.0
3578,59.616667,0.00125,0.0
3579,59.633333,0.002778,0.0
3580,59.65,0.000694,0.0
3581,59.666667,0.0,0.0
3582,59.683333,0.000139,0.0
3583,59.7,0.000278,0.0
3584,59.716667,0.000417,0.0
3585,59.733333,0.0,0.0
3586,59.75,0.0,0.0
3587,59.766667,0.0,0.0
3588,59.783333,0.0,0.0
3589,59.8,0.0,0.0
3590,59.816667,0.0,0.0
3591,59.833333,0.0,0.0
3592,59.85,0.0,0.0
3593,59.866667,0.0,0.0
3594,59.883333,0.001736,0.0
3595,59.9,0.0,0.0
3596,59.916667,6.9e-05,0.0
3597,59.933333,0.0,0.0
3598,59.95,0.004792,6.9e-05
3599,59.966667,0.0,0.0
3600,59.983333,0.0,0.0
3601,60.0,0.021806,0.0
3602,60.016667,9.527292,0.515
3603,60.033333,9.589306,0.500139
3604,60.05,8.665764,0.382778
3605,60.066667,8.701042,0.415972
3606,60.083333,8.455625,0.405972
3607,60.1,7.542847,0.279375
3608,60.116667,6.618889,0.212153
3609,60.133333,0.297778,0.0
3610,60.15,16.428472,0.629375
3611,60.166667,0.161181,0.0
3612,60.183333,4.633681,0.000764
3613,60.2,2.877083,0.0
3614,60.216667,3.146944,6.9e-05
3615,60.233333,2.574653,0.000278
3616,60.25,2.837222,0.000278
3617,60.266667,4.037847,0.001944
3618,60.283333,3.777708,0.001389
3619,60.3,3.845972,0.001944
3620,60.316667,3.688264,0.000833
3621,60.333333,0.039653,0.0
3622,60.35,0.10875,0.0
3623,60.366667,4.188889,0.020486
3624,60.383333,1.657153,0.000347
3625,60.4,1.046181,0.000417
3626,60.416667,1.440347,0.000417
3627,60.433333,0.040347,0.0
3628,60.45,17.517639,0.663542
3629,60.466667,0.032917,0.000556
3630,60.483333,0.854861,0.000625
3631,60.5,0.815486,0.000556
3632,60.516667,1.499514,0.000486
3633,60.533333,0.086389,0.000764
3634,60.55,2.406528,0.002708
3635,60.566667,1.747292,0.000556
3636,60.583333,1.444861,0.000694
3637,60.6,1.101181,0.000764
3638,60.616667,1.058056,0.000972
3639,60.633333,0.063125,0.0
3640,60.65,1.086528,0.0025
3641,60.666667,0.368681,0.000417
3642,60.683333,0.500347,0.000347
3643,60.7,0.33875,0.000486
3644,60.716667,0.251042,0.0
3645,60.733333,0.518403,0.000486
3646,60.75,0.301181,0.000347
3647,60.766667,0.395069,0.000764
3648,60.783333,0.500833,0.000556
3649,60.8,0.209653,0.001389
3650,60.816667,0.28375,0.001319
3651,60.833333,0.599236,0.000833
3652,60.85,0.150139,0.001181
3653,60.866667,0.166736,0.000972
3654,60.883333,0.167778,0.000903
3655,60.9,0.185556,0.000833
3656,60.916667,0.214722,0.000764
3657,60.933333,0.146319,0.000972
3658,60.95,0.480486,0.000903
3659,60.966667,0.171875,0.000833
3660,60.983333,0.112917,0.000833
3661,61.0,0.266458,0.000417
3662,61.016667,0.055,0.000417
3663,61.033333,0.074722,0.000625
3664,61.05,0.062153,0.000625
3665,61.066667,0.062361,0.000556
3666,61.083333,0.060972,0.000486
3667,61.1,1.869792,0.037222
3668,61.116667,0.987361,0.013889
3669,61.133333,0.927708,0.000694
3670,61.15,1.092014,0.000417
3671,61.166667,1.07,0.000347
3672,61.183333,1.094306,0.000139
3673,61.2,1.041597,0.000139
3674,61.216667,0.918958,0.000278
3675,61.233333,0.857639,0.000208
3676,61.25,0.90875,0.0
3677,61.266667,0.831181,6.9e-05
3678,61.283333,0.666111,6.9e-05
3679,61.3,0.707153,0.0
3680,61.316667,0.637847,0.0
3681,61.333333,0.324167,0.0
3682,61.35,0.75625,0.0
3683,61.366667,0.540625,0.0
3684,61.383333,0.509653,0.0
3685,61.4,0.366944,0.0
3686,61.416667,0.358194,0.0
3687,61.433333,0.192361,0.0
3688,61.45,0.459514,0.000278
3689,61.466667,0.269583,0.0
3690,61.483333,0.294653,0.0
3691,61.5,0.29875,0.0
3692,61.516667,0.203542,0.0
3693,61.533333,0.161736,0.0
3694,61.55,0.285278,0.000694
3695,61.566667,0.206667,0.0
3696,61.583333,0.208611,0.0
3697,61.6,0.190278,0.0
3698,61.616667,0.260139,6.9e-05
3699,61.633333,0.073958,0.0
3700,61.65,0.177292,0.001181
3701,61.666667,0.094722,0.0
3702,61.683333,0.16625,0.0
3703,61.7,0.098333,0.0
3704,61.716667,0.114444,0.0
3705,61.733333,0.030139,0.0
3706,61.75,0.101944,0.0
3707,61.766667,0.031667,0.0
3708,61.783333,0.092222,0.0
3709,61.8,0.053056,0.0
3710,61.816667,0.046736,0.0
3711,61.833333,0.043819,0.0
3712,61.85,0.095972,0.0
3713,61.866667,0.040903,0.0
3714,61.883333,0.041736,0.0
3715,61.9,0.031319,0.0
3716,61.916667,0.051111,0.0
3717,61.933333,0.022083,0.0
3718,61.95,0.049792,0.0
3719,61.966667,0.023125,0.0
3720,61.983333,0.751944,0.016319
3721,62.0,1.571181,0.021181
3722,62.016667,4.806806,0.035833
3723,62.033333,5.166667,0.046667
3724,62.05,9.343194,0.383958
3725,62.066667,0.005417,0.0
3726,62.083333,4.525,0.037222
3727,62.1,3.185903,0.000417
3728,62.116667,3.657083,0.001667
3729,62.133333,2.428819,0.0
3730,62.15,2.699792,0.0
3731,62.166667,2.295833,6.9e-05
3732,62.183333,2.384375,0.0
3733,62.2,2.185069,6.9e-05
3734,62.216667,8.621528,0.346111
3735,62.233333,8.440694,0.339097
3736,62.25,8.692431,0.341389
3737,62.266667,8.24875,0.325764
3738,62.283333,7.49625,0.254444
3739,62.3,7.226667,0.224583
3740,62.316667,6.793403,0.199514
3741,62.333333,6.511181,0.161111
3742,62.35,4.923333,0.018819
3743,62.366667,4.795486,0.003958
3744,62.383333,4.396667,0.0025
3745,62.4,4.087361,0.000486
3746,62.416667,3.031111,0.000694
3747,62.433333,2.796181,0.002639
3748,62.45,2.684722,0.000764
3749,62.466667,2.532986,0.000556
3750,62.483333,1.854167,0.000347
3751,62.5,1.663056,0.000278
3752,62.516667,1.633194,0.000486
3753,62.533333,1.470833,0.000278
3754,62.55,0.988403,0.000417
3755,62.566667,1.219375,0.000417
3756,62.583333,0.872917,0.000556
3757,62.6,0.933819,0.000556
3758,62.616667,0.909653,0.001181
3759,62.633333,0.605903,0.000417
3760,62.65,0.687708,0.000486
3761,62.666667,0.461597,0.000417
3762,62.683333,0.33875,0.000417
3763,62.7,0.435347,0.000625
3764,62.716667,0.417431,0.000556
3765,62.733333,0.434167,0.000556
3766,62.75,0.321736,0.000625
3767,62.766667,0.233333,0.000625
3768,62.783333,0.4525,0.000625
3769,62.8,0.257569,0.000347
3770,62.816667,0.258403,0.000347
3771,62.833333,0.177986,0.000278
3772,62.85,0.12875,0.000278
3773,62.866667,0.069514,0.000139
3774,62.883333,0.052917,0.000208
3775,62.9,0.23625,0.000208
3776,62.916667,0.167361,0.000417
3777,62.933333,0.223403,0.000208
3778,62.95,0.132222,0.000417
3779,62.966667,0.049097,0.000347
3780,62.983333,0.03625,0.000347
3781,63.0,0.155903,0.000139
3782,63.016667,0.078889,0.0
3783,63.033333,0.038472,0.000208
3784,63.05,0.032778,0.000347
3785,63.066667,0.040069,0.000417
3786,63.083333,0.049167,0.000486
3787,63.1,0.037292,0.000417
3788,63.116667,0.038611,0.000486
3789,63.133333,0.046111,0.000556
3790,63.15,0.039792,0.000625
3791,63.166667,0.026319,0.000486
